AssignmentStatus,WorkTimeInSeconds,Input.title,Input.support_statement,Input.claim,Answer.worker_warrant
Approved,26,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,we have other alternatives for oil
Approved,1106,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,we have plenty of food and don't need to kill whales to sustain ourselves
Approved,2926,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,we no longer need barrels
Approved,1777,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,population has yet to recover.
Approved,51,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,there are alternative technologies now that provide energy without oil
Approved,730,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,food and oil dont have to be from whales. this is destroying the whale population for nothing.
Approved,2245,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,animals that are on the endangered list should not be used as a profit for anything
Approved,2838,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,whaling is only done for monetary benefit at the cost of the environment
Approved,59,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,there are alternate sources for oil or food
Approved,55,Whaling,killing whales for food was commercial whaling – turning whales into barrels of oil for profit – that led to the wholesale destruction of most of the world’s populations of big whales.,We should ban whaling,there are other sustainable fish sources
